,0
930,(6.355202432172472+0j)
931,(6.341111302468298+0j)
932,(6.335665423694613+0j)
933,(6.3326227505319865+0j)
934,(6.331828844489454+0j)
935,(6.3291354212696005+0j)
936,(6.327264034123387+0j)
937,(6.319629519673355+0j)
938,(6.3019187012556035+0j)
939,(6.293369763362522+0j)
940,(6.292346039000314+0j)
941,(6.288324706323249+0j)
942,(6.281852496412921+0j)
943,(6.276825992753222+0j)
944,(6.271864571287576+0j)
945,(6.264953227365174+0j)
946,(6.262466960763993+0j)
947,(6.2494431078796815+0j)
948,(6.256534608665078+0j)
949,(6.254331627228146+0j)
950,(6.245589933656696+0j)
951,(6.2338372947451735+0j)
952,(6.232108957561363+0j)
953,(6.227767096532196+0j)
954,(6.226437464207728+0j)
955,(6.218715432262189+0j)
956,(6.2168970733545645+0j)
957,(6.206750672063092+0j)
958,(6.198267965680415+0j)
959,(6.19855565136586+0j)
960,(6.194874105436284+0j)
961,(6.18766741945689+0j)
962,(6.163198879373463+0j)
963,(6.165895776789067+0j)
964,(6.170092401071436+0j)
965,(6.173338095605337+0j)
966,(6.180094806047792+0j)
967,(6.178798625202306+0j)
968,(6.176535297496192+0j)
969,(6.159758532860511+0j)
970,(6.158953810660908+0j)
971,(6.156338503770408+0j)
972,(6.150452492909858+0j)
973,(6.146467016240874+0j)
974,(6.143655481578744+0j)
975,(6.13685513348333+0j)
976,(6.071440027011088+0j)
977,(6.13328777997235+0j)
978,(6.129717685761249+0j)
979,(6.0807249635624165+0j)
980,(6.081171418079301+0j)
981,(6.123990139669659+0j)
982,(6.119501519180034+0j)
983,(6.119337105838435+0j)
984,(6.114782868844643+0j)
985,(6.089220845864431+0j)
986,(6.093197193520012+0j)
987,(6.110617272473672+0j)
988,(6.099751924362102+0j)
989,(6.104717545395178+0j)
990,(6.102298970488836+0j)
991,(6.057133363080807+0j)
992,(6.049977966260668+0j)
993,(6.044287585407915+0j)
994,(6.038946782142336+0j)
995,(6.03387662692612+0j)
996,(5.976919803332306+0j)
997,(5.978279075366325+0j)
998,(6.024344640675043+0j)
999,(6.022947062916756+0j)
1000,(5.985998161127964+0j)
1001,(5.991526886272076+0j)
1002,(6.018776786243334+0j)
1003,(6.015514196701608+0j)
1004,(6.01311043495456+0j)
1005,(5.9996104580861305+0j)
1006,(6.0086664113229835+0j)
1007,(6.002125402812098+0j)
1008,(6.004779672458919+0j)
1009,(6.005717899495944+0j)
1010,(6.000000000000064+0j)
1011,(5.959071628733982+0j)
1012,(5.960615509907838+0j)
1013,(5.953930813647717+0j)
1014,(5.9481602452271005+0j)
1015,(5.942376306697509+0j)
1016,(5.937716923831225+0j)
1017,(5.93618780416121+0j)
1018,(5.934935621965302+0j)
1019,(5.933340590026541+0j)
1020,(5.932947061218194+0j)
1021,(5.926758512675811+0j)
1022,(5.9205898134322865+0j)
1023,(5.9146523538436995+0j)
1024,(5.909593851584199+0j)
1025,(5.90720403575425+0j)
1026,(5.903240632507668+0j)
1027,(5.901923506701405+0j)
1028,(5.896352119585897+0j)
1029,(5.893939847079056+0j)
1030,(5.89175749498161+0j)
1031,(5.885250894036174+0j)
1032,(5.870610174757215+0j)
1033,(5.8804898034218285+0j)
1034,(5.875607153176365+0j)
1035,(6.0000000000000835+0j)
1036,(5.999999999999936+0j)
1037,(5.864923059581806+0j)
1038,(5.861403171868526+0j)
1039,(5.861696210668212+0j)
1040,(5.858101737481723+0j)
1041,(5.85536900138971+0j)
1042,(5.8531336845473305+0j)
1043,(5.849956043286065+0j)
1044,(5.844426772521353+0j)
1045,(5.841089307539011+0j)
1046,(5.83793111519775+0j)
1047,(5.8352428505527865+0j)
1048,(5.831679179451606+0j)
1049,(5.826317780358218+0j)
1050,(5.8248522214298974+0j)
1051,(5.8224640480726135+0j)
1052,(5.814552132296468+0j)
1053,(5.815951560359126+0j)
1054,(5.818741702870529+0j)
1055,(5.8172978458927185+0j)
1056,(5.8112546307142185+0j)
1057,(5.808579567854219+0j)
1058,(5.80712232234857+0j)
1059,(5.777602728235048+0j)
1060,(5.779942254582353+0j)
1061,(5.801998183167544+0j)
1062,(5.800624554704214+0j)
1063,(5.796520739229804+0j)
1064,(5.794805764777353+0j)
1065,(5.791652211655393+0j)
1066,(5.789113160636357+0j)
1067,(5.784242121597106+0j)
1068,(5.784460060202173+0j)
1069,(5.775723514208304+0j)
1070,(5.746367511779915+0j)
1071,(5.7687879768800965+0j)
1072,(5.765847136150838+0j)
1073,(5.762681722399787+0j)
1074,(5.750317380897222+0j)
1075,(5.758318240879324+0j)
1076,(5.754044566823955+0j)
1077,(5.755151211930797+0j)
1078,(5.855772506635996+0j)
1079,(5.743313186531992+0j)
1080,(5.739432343974718+0j)
1081,(5.720848288204844+0j)
1082,(5.734608357925318+0j)
1083,(5.724753812274328+0j)
1084,(5.729546523639162+0j)
1085,(5.727470476837206+0j)
1086,(5.726810086371378+0j)
1087,(5.693649620620229+0j)
1088,(5.696407401395851+0j)
1089,(5.699709018785549+0j)
1090,(5.7034720716931595+0j)
1091,(5.704254805153265+0j)
1092,(5.705889998295356+0j)
1093,(5.709243284063857+0j)
1094,(5.712553489248232+0j)
1095,(5.71467806512347+0j)
1096,(5.714780786815718+0j)
1097,(5.659617863584178+0j)
1098,(5.663012843923227+0j)
1099,(5.664193085652834+0j)
1100,(5.672320314770759+0j)
1101,(5.680362850090606+0j)
1102,(5.684275933306043+0j)
1103,(5.6876897697221365+0j)
1104,(5.68915669064498+0j)
1105,(5.648604843000697+0j)
1106,(5.64992892277543+0j)
1107,(5.636909035424186+0j)
1108,(5.635664361830682+0j)
1109,(5.63195274693015+0j)
1110,(5.629795437609351+0j)
1111,(5.625779257051666+0j)
1112,(5.6264809423075315+0j)
1113,(5.61662813681142+0j)
1114,(5.607819429423884+0j)
1115,(5.605435615718741+0j)
1116,(5.600394662866873+0j)
1117,(5.591215677922783+0j)
1118,(5.587046021632646+0j)
1119,(5.583037666382435+0j)
1120,(5.576340974456884+0j)
1121,(5.573078910782223+0j)
1122,(5.56681839880478+0j)
1123,(5.566069766258083+0j)
1124,(5.564627274318994+0j)
1125,(5.511576896214768+0j)
1126,(5.514534909025895+0j)
1127,(5.562265511198902+0j)
1128,(5.521779929708478+0j)
1129,(5.522279339593481+0j)
1130,(5.526937953448156+0j)
1131,(5.5590518525826464+0j)
1132,(5.558791497828676+0j)
1133,(5.557907631535205+0j)
1134,(5.529993061974153+0j)
1135,(5.532168027479071+0j)
1136,(5.535496898740204+0j)
1137,(5.537995094230923+0j)
1138,(5.53990573192982+0j)
1139,(5.541288805590166+0j)
1140,(5.542698741827025+0j)
1141,(5.546219415022844+0j)
1142,(5.554943934144586+0j)
1143,(5.550335508871748+0j)
1144,(5.5531979800440565+0j)
1145,(5.552504422415642+0j)
1146,(5.551987058888973+0j)
1147,(5.551670857529538+0j)
1148,(5.444494610459118+0j)
1149,(5.452227480615083+0j)
1150,(5.454441749946517+0j)
1151,(5.461003197029359+0j)
1152,(5.457440822365089+0j)
1153,(5.473842605097659+0j)
1154,(5.47159682390505+0j)
1155,(5.466665871727631+0j)
1156,(5.467181296087485+0j)
1157,(5.481135564598007+0j)
1158,(5.484596733975712+0j)
1159,(5.506488465865959+0j)
1160,(5.504869240030936+0j)
1161,(5.5040387383540095+0j)
1162,(5.50175886326251+0j)
1163,(5.500806261180431+0j)
1164,(5.499625014434883+0j)
1165,(5.498521745735595+0j)
1166,(5.491402151369288+0j)
1167,(5.495499215612012+0j)
1168,(5.49276998002018+0j)
1169,(5.493878679560016+0j)
1170,(5.493541285326117+0j)
1171,(5.4588334296144065+0j)
1172,(5.450809688279289+0j)
1173,(5.439694900496672+0j)
1174,(5.437688834662361+0j)
1175,(5.4334879078136815+0j)
1176,(5.389323132853236+0j)
1177,(5.393497024233154+0j)
1178,(5.395697366950808+0j)
1179,(5.399094272306422+0j)
1180,(5.400601401790743+0j)
1181,(5.426010969700582+0j)
1182,(5.424625371576999+0j)
1183,(5.4078027434140274+0j)
1184,(5.410193735193674+0j)
1185,(5.413095448943627+0j)
1186,(5.414026441279184+0j)
1187,(5.449489742783208+0j)
1188,(5.372599292042187+0j)
1189,(5.373728405161337+0j)
1190,(5.375542508251073+0j)
1191,(5.384859451299418+0j)
1192,(5.3692185092745826+0j)
1193,(5.366980035499453+0j)
1194,(5.349864548801485+0j)
1195,(5.363303044497285+0j)
1196,(5.361136001161416+0j)
1197,(5.352940512161072+0j)
1198,(5.353935407786463+0j)
1199,(5.356517202490848+0j)
1200,(5.324998641096672+0j)
1201,(5.34477803484833+0j)
1202,(5.3453515851718665+0j)
1203,(5.339714979594092+0j)
1204,(5.335940715402884+0j)
1205,(5.328787871734875+0j)
1206,(5.332757873349489+0j)
1207,(5.331461286099233+0j)
1208,(5.297071237581853+0j)
1209,(5.3207471276781595+0j)
1210,(5.318268444103119+0j)
1211,(5.31522273346068+0j)
1212,(5.314053064315991+0j)
1213,(5.3104563829305125+0j)
1214,(5.311551640423443+0j)
1215,(5.299871336361934+0j)
1216,(5.302078688282343+0j)
1217,(5.304833534986217+0j)
1218,(5.303266988277924+0j)
1219,(5.272416944153893+0j)
1220,(5.274553720672171+0j)
1221,(5.277779215806332+0j)
1222,(5.2803025761137405+0j)
1223,(5.2808648061856385+0j)
1224,(5.282140597955247+0j)
1225,(5.287637484654719+0j)
1226,(5.288824365539112+0j)
1227,(5.290673222837742+0j)
1228,(5.294578755656433+0j)
1229,(5.29634489264377+0j)
1230,(5.241636268473718+0j)
1231,(5.243286830065168+0j)
1232,(5.26802297076796+0j)
1233,(5.266419962354693+0j)
1234,(5.265094322760768+0j)
1235,(5.248900233023902+0j)
1236,(5.260124157108736+0j)
1237,(5.2574725057328955+0j)
1238,(5.252890811527908+0j)
1239,(5.254994652788901+0j)
1240,(5.239544319884879+0j)
1241,(5.237151694060894+0j)
1242,(5.233228649730895+0j)
1243,(5.235748366838788+0j)
1244,(5.228279264140246+0j)
1245,(5.222812711701146+0j)
1246,(5.220787213058602+0j)
1247,(5.21843040096448+0j)
1248,(5.216054453185145+0j)
1249,(5.210174052087133+0j)
1250,(5.203466527108475+0j)
1251,(5.199981459780493+0j)
1252,(5.196251011451631+0j)
1253,(5.192983914541555+0j)
1254,(5.1905485638044695+0j)
1255,(5.1773117542978255+0j)
1256,(5.1755253291895595+0j)
1257,(5.172565659365563+0j)
1258,(5.166992845688729+0j)
1259,(5.050167107332313+0j)
1260,(5.162144377081165+0j)
1261,(5.161280207435057+0j)
1262,(5.1572905213979645+0j)
1263,(5.154163938543051+0j)
1264,(5.152911685422036+0j)
1265,(5.1511054894223145+0j)
1266,(5.149524018322261+0j)
1267,(5.058547375979112+0j)
1268,(5.1452083785087535+0j)
1269,(5.109173140353116+0j)
1270,(5.141243514617983+0j)
1271,(5.139072581738768+0j)
1272,(5.1121365523902575+0j)
1273,(5.118376740227579+0j)
1274,(5.135720964398512+0j)
1275,(5.136165319903306+0j)
1276,(5.132092624075669+0j)
1277,(5.129025133472463+0j)
1278,(5.127933856722862+0j)
1279,(5.125661553327023+0j)
1280,(5.116663644042995+0j)
1281,(5.133137660682808+0j)
1282,(5.12649466309218+0j)
1283,(5.05240460416627+0j)
1284,(5.054474667139051+0j)
1285,(5.055172628914047+0j)
1286,(5.057582313918052+0j)
1287,(5.060356767966367+0j)
1288,(5.062056695611651+0j)
1289,(5.068157667822431+0j)
1290,(5.069763565088123+0j)
1291,(5.10555723124645+0j)
1292,(5.104446623498278+0j)
1293,(5.071300612526239+0j)
1294,(5.073870930657545+0j)
1295,(5.074456432353292+0j)
1296,(5.077093172871167+0j)
1297,(5.0795713582968105+0j)
1298,(5.082226076532429+0j)
1299,(5.1021140781737735+0j)
1300,(5.084886371459805+0j)
1301,(5.087612512610658+0j)
1302,(5.085932254223048+0j)
1303,(5.089639252652604+0j)
1304,(5.098795853862386+0j)
1305,(5.0931313610831825+0j)
1306,(5.095948456530734+0j)
1307,(5.093475253439024+0j)
1308,(5.097415324148033+0j)
1309,(5.096960890679358+0j)
1310,(5.096659595681063+0j)
1311,(5.047816065492493+0j)
1312,(5.046496707103538+0j)
1313,(5.044463685324696+0j)
1314,(5.04184860924362+0j)
1315,(5.037146019395835+0j)
1316,(5.036548430788223+0j)
1317,(5.032570752438088+0j)
1318,(5.034223372087482+0j)
1319,(5.02791394794323+0j)
1320,(5.018775936186978+0j)
1321,(5.0161024690982945+0j)
1322,(5.00885966528918+0j)
1323,(5.014092049965514+0j)
1324,(4.950871189374561+0j)
1325,(5.014934430767078+0j)
1326,(4.957122074703876+0j)
1327,(4.957651207189827+0j)
1328,(5.005064487228276+0j)
1329,(5.005150562929965+0j)
1330,(4.961638354211758+0j)
1331,(5.001467749730123+0j)
1332,(4.9985100377429585+0j)
1333,(4.999962366115568+0j)
1334,(4.999293800922576+0j)
1335,(4.99694011950436+0j)
1336,(4.994500672399724+0j)
1337,(4.996235368900401+0j)
1338,(4.991163077822651+0j)
1339,(4.991388912213598+0j)
1340,(4.986334578035961+0j)
1341,(4.9868411821427+0j)
1342,(4.983802288308046+0j)
1343,(4.965143157643033+0j)
1344,(4.980283130895908+0j)
1345,(4.967393444249095+0j)
1346,(4.968186289192929+0j)
1347,(4.9701118840853775+0j)
1348,(4.971680919107088+0j)
1349,(4.97706281117695+0j)
1350,(4.9732438297503085+0j)
1351,(4.974624588477995+0j)
1352,(4.974552626734135+0j)
1353,(4.99999999999991+0j)
1354,(4.939713326710403+0j)
1355,(4.9444779589128975+0j)
1356,(4.951246794722925+0j)
1357,(4.935777402741038+0j)
1358,(4.934870284107547+0j)
1359,(4.929496970069017+0j)
1360,(4.928815791003152+0j)
1361,(4.9233353523106524+0j)
1362,(4.920012253998795+0j)
1363,(4.9201712468450935+0j)
1364,(4.915424419655075+0j)
1365,(4.91574992212769+0j)
1366,(4.949386537730522+0j)
1367,(4.913076735221088+0j)
1368,(4.910863321823152+0j)
1369,(4.907343890326529+0j)
1370,(4.907159612252969+0j)
1371,(4.9044243666142195+0j)
1372,(4.903623255651437+0j)
1373,(4.8982832344804255+0j)
1374,(4.8988697794252+0j)
1375,(4.900365285003128+0j)
1376,(4.901487133115952+0j)
1377,(4.902247167459896+0j)
1378,(4.8794990006213395+0j)
1379,(4.88157350363621+0j)
1380,(4.885460094479914+0j)
1381,(4.886581515998274+0j)
1382,(4.888197727758149+0j)
1383,(4.892363024554981+0j)
1384,(4.895112462772052+0j)
1385,(4.8961358291955595+0j)
1386,(4.897626831711535+0j)
1387,(4.890783596844533+0j)
1388,(4.890594565925467+0j)
1389,(4.853241547234824+0j)
1390,(4.857180284999671+0j)
1391,(4.8580621728440105+0j)
1392,(4.860033879105701+0j)
1393,(4.863119640635704+0j)
1394,(4.866201574422734+0j)
1395,(4.8685112043091205+0j)
1396,(4.870328753361806+0j)
1397,(4.873196086978641+0j)
1398,(4.875382502548005+0j)
1399,(4.87740415078006+0j)
1400,(4.8818590954998+0j)
1401,(4.826071696860645+0j)
1402,(4.828551221358754+0j)
1403,(4.836697778022109+0j)
1404,(4.838978538146333+0j)
1405,(4.844046539946049+0j)
1406,(4.8453451033268555+0j)
1407,(4.8464811222685285+0j)
1408,(4.85097762758535+0j)
1409,(4.861311256253624+0j)
1410,(4.865522107051363+0j)
1411,(4.867544947348501+0j)
1412,(4.832080065147102+0j)
1413,(4.8314707873787945+0j)
1414,(4.820248109064358+0j)
1415,(4.818621869477181+0j)
1416,(4.817238000935465+0j)
1417,(4.800851278778099+0j)
1418,(4.802707226624059+0j)
1419,(4.807006117701421+0j)
1420,(4.813774233326704+0j)
1421,(4.814953448734134+0j)
1422,(4.808607182420033+0j)
1423,(4.810115749254418+0j)
1424,(4.8109483528378085+0j)
1425,(4.7993947621435264+0j)
1426,(4.797844742837921+0j)
1427,(4.796721813466144+0j)
1428,(4.756570244997608+0j)
1429,(4.7913671593321565+0j)
1430,(4.7899967151272005+0j)
1431,(4.761489091920485+0j)
1432,(4.762883929881718+0j)
1433,(4.764190244357372+0j)
1434,(4.765886047766829+0j)
1435,(4.766828992327121+0j)
1436,(4.769883203318714+0j)
1437,(4.77187176562644+0j)
1438,(4.77440084711364+0j)
1439,(4.783686267728736+0j)
1440,(4.7828614003507335+0j)
1441,(4.785203799688283+0j)
1442,(4.779111492562639+0j)
1443,(4.777995777301269+0j)
1444,(4.75131559130342+0j)
1445,(4.754455540530737+0j)
1446,(4.755303627879888+0j)
1447,(4.791287847477955+0j)
1448,(4.736219313360636+0j)
1449,(4.738421893951642+0j)
1450,(4.748400769107096+0j)
1451,(4.747672435352714+0j)
1452,(4.746853120340998+0j)
1453,(4.743930818122671+0j)
1454,(4.740918944123381+0j)
1455,(4.791287847477989+0j)
1456,(4.712916304918719+0j)
1457,(4.7152402421134205+0j)
1458,(4.7195390970001405+0j)
1459,(4.717424032644099+0j)
1460,(4.7179914006288115+0j)
1461,(4.723356191120002+0j)
1462,(4.724437592608669+0j)
1463,(4.726004320863721+0j)
1464,(4.728718844285372+0j)
1465,(4.729377695841274+0j)
1466,(4.729714836834756+0j)
1467,(4.730941245295042+0j)
1468,(4.731800859012446+0j)
1469,(4.731782179928488+0j)
1470,(4.68431084110049+0j)
1471,(4.687054655089086+0j)
1472,(4.6899333544562625+0j)
1473,(4.693471498856237+0j)
1474,(4.691887052641424+0j)
1475,(4.695474828710747+0j)
1476,(4.698684306151266+0j)
1477,(4.699758109828104+0j)
1478,(4.701087865995007+0j)
1479,(4.704665563696446+0j)
1480,(4.706320760215919+0j)
1481,(4.708251796711239+0j)
1482,(4.709694102896452+0j)
1483,(4.711211788354963+0j)
1484,(4.709305238434359+0j)
1485,(4.660280263826663+0j)
1486,(4.682460304796531+0j)
1487,(4.680076574505704+0j)
1488,(4.6796564580365985+0j)
1489,(4.6759641136804255+0j)
1490,(4.665855297061246+0j)
1491,(4.673012130088903+0j)
1492,(4.670512032967184+0j)
1493,(4.67006073231625+0j)
1494,(4.732050807568874+0j)
1495,(4.643739002223406+0j)
1496,(4.647954973867929+0j)
1497,(4.654518782443206+0j)
1498,(4.658341015181074+0j)
1499,(4.6531948795347375+0j)
1500,(4.6530654361755746+0j)
1501,(4.667849258481538+0j)
1502,(4.6665247759965585+0j)
1503,(4.615241069031396+0j)
1504,(4.649381743960829+0j)
1505,(4.618962571979488+0j)
1506,(4.620560959199241+0j)
1507,(4.6410644173271+0j)
1508,(4.632609300328868+0j)
1509,(4.629246652029743+0j)
1510,(4.6244035227217966+0j)
1511,(4.625776910601686+0j)
1512,(4.62647719650041+0j)
1513,(4.6372050678245005+0j)
1514,(4.6365519843800955+0j)
1515,(4.608435781467032+0j)
1516,(4.60819630978731+0j)
1517,(4.603104594045487+0j)
1518,(4.605139876216055+0j)
1519,(4.604786958178652+0j)
1520,(4.600679392415166+0j)
1521,(4.6002994562971224+0j)
1522,(4.592748235086601+0j)
1523,(4.588928620899415+0j)
1524,(4.579609274759144+0j)
1525,(4.582317558123943+0j)
1526,(4.583761601952767+0j)
1527,(4.583317223369539+0j)
1528,(4.583514744237853+0j)
1529,(4.4127638875047435+0j)
1530,(4.415370265891066+0j)
1531,(4.416538802490279+0j)
1532,(4.418206973384033+0j)
1533,(4.41976013460696+0j)
1534,(4.421505474180124+0j)
1535,(4.422660717681311+0j)
1536,(4.427741615066444+0j)
1537,(4.424827865051581+0j)
1538,(4.577828272278616+0j)
1539,(4.576981361536473+0j)
1540,(4.573501892078601+0j)
1541,(4.5721543082609575+0j)
1542,(4.569585162724566+0j)
1543,(4.567534148227271+0j)
1544,(4.5504202570239585+0j)
1545,(4.549465301094831+0j)
1546,(4.557674378443775+0j)
1547,(4.559717334310141+0j)
1548,(4.562877149649394+0j)
1549,(4.561521626254392+0j)
1550,(4.561648556466164+0j)
1551,(4.430873027458905+0j)
1552,(4.433821868939487+0j)
1553,(4.436117205005299+0j)
1554,(4.4388383996690015+0j)
1555,(4.440092412290958+0j)
1556,(4.545837895679626+0j)
1557,(4.4423931524184175+0j)
1558,(4.445319917704501+0j)
1559,(4.448853125639918+0j)
1560,(4.447661647051075+0j)
1561,(4.544060602440751+0j)
1562,(4.5414555868398745+0j)
1563,(4.5420336230880975+0j)
1564,(4.5390113685819085+0j)
1565,(4.538449044140296+0j)
1566,(4.537464124977685+0j)
1567,(4.53128326720062+0j)
1568,(4.529570039715398+0j)
1569,(4.5182407798484325+0j)
1570,(4.516254055383919+0j)
1571,(4.512576236449782+0j)
1572,(4.504128577663038+0j)
1573,(4.506092364677174+0j)
1574,(4.5094488754749635+0j)
1575,(4.508316241375471+0j)
1576,(4.536341273962725+0j)
1577,(4.535355871614887+0j)
1578,(4.527466611462457+0j)
1579,(4.532694062209497+0j)
1580,(4.533276659139602+0j)
1581,(4.522732716498465+0j)
1582,(4.524286104943751+0j)
1583,(4.500391527600137+0j)
1584,(4.502687365643061+0j)
1585,(4.521160872540083+0j)
1586,(4.496035058328163+0j)
1587,(4.49283770182426+0j)
1588,(4.4434192437445805+0j)
1589,(4.44444083337936+0j)
1590,(4.487340599054473+0j)
1591,(4.451939677106126+0j)
1592,(4.462794820299516+0j)
1593,(4.465284843509406+0j)
1594,(4.46014046728723+0j)
1595,(4.454297022702984+0j)
1596,(4.470667558771906+0j)
1597,(4.455633805090498+0j)
1598,(4.457040497532743+0j)
1599,(4.4581571201379475+0j)
1600,(4.453256387773889+0j)
1601,(4.526187740764615+0j)
1602,(4.525702407075091+0j)
1603,(4.520441705115291+0j)
1604,(4.521850027163229+0j)
1605,(4.461639323273448+0j)
1606,(4.498094282494542+0j)
1607,(4.496645408151572+0j)
1608,(4.493116001389026+0j)
1609,(4.4854147242469535+0j)
1610,(4.485941781314224+0j)
1611,(4.483808185457991+0j)
1612,(4.480935653150182+0j)
1613,(4.4753338063160335+0j)
1614,(4.4768719545653+0j)
1615,(4.475740987448665+0j)
1616,(4.480257997564349+0j)
1617,(4.47833868972951+0j)
1618,(4.468112924562943+0j)
1619,(4.468453793907059+0j)
1620,(4.46966598950756+0j)
1621,(4.482927562992195+0j)
1622,(4.478929695791522+0j)
1623,(4.5615528128089196+0j)
1624,(4.396781927777619+0j)
1625,(4.398003792433088+0j)
1626,(4.40249642976806+0j)
1627,(4.404370121717111+0j)
1628,(4.404298125040972+0j)
1629,(4.40792017864419+0j)
1630,(4.409392732384825+0j)
1631,(4.414020044236876+0j)
1632,(4.412339110187291+0j)
1633,(4.397109711328442+0j)
1634,(4.392269616962563+0j)
